12082	BF202706
12083	BF202718
12084	BF202721
12085	BF202731
12086	BF202735
12087	BF202738
12088	BF202742
12089	BF202757
12090	BF202765
12091	BF202776
12092	BF202800
12093	BF202806
12094	BF202808
12095	BF202810
12096	BF202908
12097	BF202923
12098	BF202926
12099	BF202930
12100	BF202941
12101	BF202969
12102	BF202975
12103	BF202984
12104	BF203001
12105	BF203010
12106	BF203033
12107	BF203036
12108	BF203043
12109	BF203057
12110	BF203069
12111	BF203070
12112	BF203077
12113	BF203083
12114	BF203104
12115	BF203136
12116	BF203138
12117	BF203145
12118	BF291287
12119	BF291316
12120	BF291319
12121	BF291333
12122	BF291338
12123	BF291352
12124	BF291362
12125	BF291369
12126	BF291384
12127	BF291392
12128	BF291415
12129	BF291420
12130	BF291427
12131	BF291458
12132	BF291478
12133	BF291485
12134	BF291502
12135	BF291511
12136	BF291530
12137	BF291539
12138	BF291549
12139	BF291554
12140	BF291555
12141	BF291585
12142	BF291587
12143	BF291608
12144	BF291632
12145	BF291638
12146	BF291648
12147	BF291651
12148	BF291656
12149	BF291668
12150	BF291672
12151	BF291674
12152	BF291684
12153	BF291686
12154	BF291693
12155	BF291701
12156	BF291707
12157	BF291713
12158	BF291714
12159	BF291720
12160	BF291723
12161	BF291727
12162	BF291728
12163	BF291729
12164	BF291730
12165	BF291735
12166	BF291736
12167	BF291738
12168	BF291740
12169	BF291743
12170	BF291753
12171	BF291755
12172	BF291779
12173	BF291787
12174	BF291790
12175	BF291816
12176	BF291831
12177	BF291853
12178	BF291857
12179	BF291861
12180	BF291872
12181	BF291886
12182	BF291889
12183	BF291891
12184	BF291906
12185	BF291907
12186	BF291911
12187	BF291915
12188	BF291921
12189	BF291928
12190	BF291950
12191	BF291958
12192	BF291966
12193	BF291974
12194	BF291977
12195	BF291978
12196	BF291979
12197	BF291990
12198	BF291996
12199	BF292015
12200	BF292023
12201	BF292030
12202	BF292046
12203	BF292052
12204	BF292055
12205	BF292060
12206	BF292071
12207	BF292081
12208	BF292089
12209	BF292091
12210	BF292102
12211	BF292117
12212	BF292123
12213	BF292124
12214	BF292128
12215	BF292144
12216	BF292150
12217	BF292154
12218	BF292158
12219	BF292159
12220	BF292161
12221	BF292166
12222	BF292168
12223	BF292169
12224	BF292170
12225	BF292175
12226	BF292180
12227	BF292193
12228	BF292219
12229	BF292225
12230	BF292245
12231	BF292263
12232	BF292264
12233	BF292275
12234	BF292280
12235	BF292295
12236	BF292297
12237	BF292309
12238	BF292335
12239	BF292341
12240	BF292343
12241	BF292349
12242	BF292359
12243	BF292387
12244	BF292402
12245	BF292411
12246	BF292414
12247	BF292416
12248	BF292434
12249	BF292439
12250	BF292454
12251	BF292459
12252	BF292479
12253	BF292484
12254	BF292492
12255	BF292499
12256	BF292534
12257	BF292596
12258	BF292612
12259	BF292632
12260	BF292634
12261	BF292654
12262	BF292678
12263	BF292680
12264	BF292706
12265	BF292715
12266	BF292726
12267	BF292744
12268	BF292758
12385	BF428533
12386	BF428535
12387	BF428553
12388	BF428555
12389	BF428563
12390	BF428572
12391	BF428573
12392	BF428593
12393	BF428595
12394	BF428597
12395	BF428607
12396	BF428608
12397	BF428609
12398	BF428613
12399	BF428620
12400	BF428628
12401	BF428637
12402	BF428648
12403	BF428665
12404	BF428672
12405	BF428674
12406	BF428678
12407	BF428695
12408	BF428699
12409	BF428701
12410	BF428724
12411	BF428726
12412	BF428729
12413	BF428733
12414	BF428736
12415	BF428770
12416	BF428777
12417	BF428780
12418	BF428782
12419	BF428786
12420	BF428792
12421	BF428796
12422	BF428799
12423	BF428801
12424	BF428807
12425	BF428820
12426	BF428826
12427	BF428849
12428	BF428868
12429	BF428874
12430	BF428883
12431	BF428891
12432	BF428893
12433	BF428897
12434	BF428898
12435	BF428900
12436	BF428902
12437	BF428905
12438	BF428925
12439	BF428926
12440	BF428943
12441	BF428955
12442	BF428960
12443	BF428961
12444	BF428968
12445	BF428978
12446	BF428994
12447	BF429003
12448	BF429007
12449	BF429008
12450	BF429019
12451	BF429029
12452	BF429033
12453	BF429038
12454	BF429045
12455	BF429053
12456	BF429057
12457	BF429065
12458	BF429069
12459	BF429081
12460	BF429082
12461	BF429094
12462	BF429106
12463	BF429115
12464	BF429120
12465	BF429122
12466	BF429124
12467	BF429127
12468	BF429128
12469	BF429150
12470	BF429156
12471	BF429160
12472	BF429174
12473	BF429176
12474	BF429186
12475	BF429193
12476	BF429203
12477	BF429222
12478	BF429227
12479	BF429240
12480	BF429243
12481	BF429246
12482	BF429264
12483	BF429272
12484	BF429274
12485	BF429301
12486	BF429344
12487	BF429350
12488	BF429355
12489	BF429369
12490	BF429374
12491	BF429382
12492	BF429416
12493	BF429431
12494	BF429432
12495	BF429451
12496	BF429472
12497	BF472975
12498	BF472980
12499	BF472982
12500	BF472999
12501	BF473001
12502	BF473005
12503	BF473016
12504	BF473020
12505	BF473022
12506	BF473029
12507	BF473034
12508	BF473049
12509	BF473052
12510	BF473055
12511	BF473056
12512	BF473059
12513	BF473077
12514	BF473088
12515	BF473100
12516	BF473102
12517	BF473107
12518	BF473108
12519	BF473109
12520	BF473115
12521	BF473119
12522	BF473123
12523	BF473126
12524	BF473138
12525	BF473139
12526	BF473144
12527	BF473164
12528	BF473172
12529	BF473175
12530	BF473189
12531	BF473195
12532	BF473204
12533	BF473207
12534	BF473224
12535	BF473228
12536	BF473231
12537	BF473245
12538	BF473246
12539	BF473257
12540	BF473259
12541	BF473284
12542	BF473291
12543	BF473293
12544	BF473299
12545	BF473305
12546	BF473312
12547	BF473313
12548	BF473320
12549	BF473321
12550	BF473324
12551	BF473348
12552	BF473352
12553	BF473363
12554	BF473368
12555	BF473379
12556	BF473387
12557	BF473388
12558	BF473390
12559	BF473400
12560	BF473408
12561	BF473416
12562	BF473430
12563	BF473436
12564	BF473441
12565	BF473446
12566	BF473448
12567	BF473461
12568	BF473483
12569	BF473496
12570	BF473511
12571	BF473527
12572	BF473535
12573	BF473539
12574	BF473561
12575	BF473568
12576	BF473571
12577	BF473581
12578	BF473619
12579	BF473626
12580	BF473636
12581	BF473658
12582	BF473668
12583	BF473679
12584	BF473689
12585	BF473725
12586	BF473732
12587	BF473739
12588	BF473740
12589	BF473744
12590	BF473773
12591	BF473779
12592	BF473782
12593	BF473786
12594	BF473787
12595	BF473789
12596	BF473801
12597	BF473824
12598	BF473825
12599	BF473826
12600	BF473832
12601	BF473846
12602	BF473851
12603	BF473852
12604	BF473854
12605	BF473856
12606	BF473859
12607	BF473883
12608	BF473884
12609	BF473887
12610	BF473907
12611	BF473924
12612	BF473930
12613	BF473933
12614	BF473953
12615	BF473993
12616	BF474021
12617	BF474023
12618	BF474028
12619	BF474029
12620	BF474053
12621	BF474090
12622	BF474092
12623	BF474097
12624	BF474101
12625	BF474126
12626	BF474133
12627	BF474134
12628	BF474139
12629	BF474157
12630	BF474158
12631	BF474164
12632	BF474165
12633	BF474168
12634	BF474196
12635	BF474204
12636	BF474210
12637	BF474224
12638	BF474249
12639	BF474250
12640	BF474251
12641	BF474257
12642	BF474270
12643	BF474277
12644	BF474280
12645	BF474284
12646	BF474304
12647	BF474318
12648	BF474333
12649	BF474337
12650	BF474340
12651	BF474342
12652	BF474347
12653	BF474354
12654	BF474374
12655	BF474377
12656	BF474379
12657	BF474382
12658	BF474386
12659	BF474397
12660	BF474410
12661	BF474428
12662	BF474438
12663	BF474455
12664	BF474459
12665	BF474461
12666	BF474493
12667	BF474505
12668	BF474508
12669	BF474516
12670	BF474547
12671	BF474550
12672	BF474552
12673	BF474569
12674	BF474579
12675	BF474582
12676	BF474584
12677	BF474590
12678	BF474591
12679	BF474606
12680	BF474615
12681	BF474619
12682	BF474624
12683	BF474634
12684	BF474637
12685	BF474648
12686	BF474653
12687	BF474661
12688	BF474662
12689	BF474672
12690	BF474677
12691	BF474686
12692	BF474700
12693	BF474720
12694	BF474725
12695	BF474740
12696	BF474745
12697	BF474746
12698	BF474758
12699	BF474767
12700	BF474772
12701	BF474777
12702	BF474778
12703	BF474781
12704	BF474811
12705	BF474812
12706	BF474819
12707	BF474820
12708	BF474826
12709	BF474829
12710	BF474833
12711	BF474840
12712	BF474841
12713	BF474843
12714	BF474859
12715	BF474862
12716	BF474863
12717	BF474878
12718	BF474894
12719	BF474900
12720	BF474901
12721	BF474907
12722	BF474936
12723	BF474937
12724	BF474943
12725	BF474953
12726	BF474966
12727	BF474968
12728	BF474998
12729	BF475000
12730	BF475007
12731	BF475019
12732	BF475034
12733	BF475035
12734	BF475038
12735	BF475050
12736	BF475063
12737	BF475065
12738	BF475068
12739	BF475074
12740	BF475082
12741	BF475110
12742	BF475120
12743	BF475123
12744	BF475125
12745	BF475128
12746	BF475129
12747	BF475136
12748	BF475141
12749	BF475149
12750	BF475163
12751	BF475187
12752	BF478344
12753	BF478363
12754	BF478387
12755	BF478389
12756	BF478390
12757	BF478393
12758	BF478395
12759	BF478406
12760	BF478414
12761	BF478434
12762	BF478437
12763	BF478444
12764	BF478445
12765	BF478456
12766	BF478475
12767	BF478477
12768	BF478494
12769	BF478499
12770	BF478514
12771	BF478518
12772	BF478520
12773	BF478535
12774	BF478558
12775	BF478559
12776	BF478571
12777	BF478576
12778	BF478581
12779	BF478600
12780	BF478610
12781	BF478611
12782	BF478625
12783	BF478648
12784	BF478690
12785	BF478698
12786	BF478716
12787	BF478717
12788	BF478718
12789	BF478737
12790	BF478742
12791	BF478743
12792	BF478745
12793	BF478765
12794	BF478772
12795	BF478787
12796	BF478808
12797	BF478815
12798	BF478820
12799	BF478825
12800	BF478828
12801	BF478837
12802	BF478838
12803	BF478841
12804	BF478849
12805	BF478850
12806	BF478852
12807	BF478862
12808	BF478865
12809	BF478880
12810	BF478884
12811	BF478904
12812	BF478908
12813	BF478914
12814	BF478929
12815	BF478932
12816	BF478936
12817	BF478938
12818	BF478940
12819	BF478945
12820	BF478947
12821	BF478949
12822	BF478950
12823	BF478955
12824	BF478958
12825	BF478964
12826	BF482204
12827	BF482216
12828	BF482220
12829	BF482223
12830	BF482269
12831	BF482273
12832	BF482277
12833	BF482278
12834	BF482280
12835	BF482287
12836	BF482318
12837	BF482326
12838	BF482335
12839	BF482347
12840	BF482356
12841	BF482360
12842	BF482361
12843	BF482380
12844	BF482385
12845	BF482391
12846	BF482399
12847	BF482403
12848	BF482409
12849	BF482436
12850	BF482462
12851	BF482473
12852	BF482478
12853	BF482491
12854	BF482496
12855	BF482504
12856	BF482505
12857	BF482512
12858	BF482522
12859	BF482529
12860	BF482532
12861	BF482533
12862	BF482537
12863	BF482555
12864	BF482559
12865	BF482566
12866	BF482577
12867	BF482580
12868	BF482582
12869	BF482595
12870	BF482624
12871	BF482626
12872	BF482641
12873	BF482648
12874	BF482655
12875	BF482663
12876	BF482667
12877	BF482668
12878	BF482671
12879	BF482683
12880	BF482687
12881	BF482692
12882	BF482700
12883	BF482714
12884	BF482723
12885	BF482732
12886	BF482734
12887	BF482744
12888	BF482764
12889	BF482768
12890	BF482769
12891	BF482781
12892	BF482786
12893	BF482824
12894	BF482840
12895	BF482848
12896	BF482849
12897	BF482862
12898	BF482885
12899	BF482890
12900	BF482891
12901	BF482892
12902	BF482893
12903	BF482897
12904	BF482898
12905	BF482919
12906	BF482921
12907	BF482922
12908	BF482924
12909	BF482926
12910	BF482930
12911	BF482939
12912	BF482943
12913	BF482944
12914	BF482950
12915	BF482955
12916	BF482960
12917	BF482965
12918	BF482977
12919	BF482979
12920	BF482982
12921	BF483007
12922	BF483010
12923	BF483015
12924	BF483021
12925	BF483025
12926	BF483027
12927	BF483028
12928	BF483035
12929	BF483038
12930	BF483039
12931	BF483041
12932	BF483063
12933	BF483072
12934	BF483083
12935	BF483086
12936	BF483087
12937	BF483088
12938	BF483091
12939	BF483092
12940	BF483097
12941	BF483101
12942	BF483105
12943	BF483111
12944	BF483114
12945	BF483115
12946	BF483116
12947	BF483117
12948	BF483122
12949	BF483129
12950	BF483133
12951	BF483147
12952	BF483150
12953	BF483151
12954	BF483154
12955	BF483169
12956	BF483173
12957	BF483174
12958	BF483178
12959	BF483193
12960	BF483194
12961	BF483203
12962	BF483211
12963	BF483215
12964	BF483221
12965	BF483223
12966	BF483227
12967	BF483237
12968	BF483245
12969	BF483246
12970	BF483248
12971	BF483255
12972	BF483257
12973	BF483259
12974	BF483267
12975	BF483271
12976	BF483276
12977	BF483289
12978	BF483292
12979	BF483300
12980	BF483309
12981	BF483313
12982	BF483318
12983	BF483335
12984	BF483342
12985	BF483357
12986	BF483361
12987	BF483362
12988	BF483364
12989	BF483368
12990	BF483372
12991	BF483374
12992	BF483375
12993	BF483377
12994	BF483378
12995	BF483382
12996	BF483384
12997	BF483390
12998	BF483393
12999	BF483396
13000	BF483397
13001	BF483399
13002	BF483400
13003	BF483404
13004	BF483405
13005	BF483409
13006	BF483436
13007	BF483449
13008	BF483454
13009	BF483455
13010	BF483456
13011	BF483469
13012	BF483477
13013	BF483478
13014	BF483482
13015	BF483485
13016	BF483487
13017	BF483494
13018	BF483498
13019	BF483506
13020	BF483510
13021	BF483513
13022	BF483514
13023	BF483537
13024	BF483551
13025	BF483562
13026	BF483563
13027	BF483564
13028	BF483574
13029	BF483580
13030	BF483588
13031	BF483595
13032	BF483616
13033	BF483618
13034	BF483620
13035	BF483637
13036	BF483640
13037	BF483643
13038	BF483644
13039	BF483646
13040	BF483648
13041	BF483661
13042	BF483675
13043	BF483683
13044	BF483693
13045	BF483695
13046	BF483719
13047	BF483721
13048	BF483724
13049	BF483725
13050	BF483731
13051	BF483740
13052	BF483747
13053	BF483765
13054	BF483769
13055	BF483770
13056	BF483771
13057	BF483796
13058	BF483798
13059	BF483799
13060	BF483802
13061	BF483803
13062	BF483804
13063	BF483820
13064	BF483824
13065	BF483825
13066	BF483829
13067	BF483832
13068	BF483843
13069	BF483853
13070	BF483860
13071	BF483871
13072	BF483874
13073	BF483884
13074	BF483887
13075	BF483894
13076	BF483895
13077	BF483896
13078	BF483920
13079	BF483922
13080	BF483929
13081	BF483930
13082	BF483937
13083	BF483968
13084	BF483971
13085	BF483989
13086	BF483990
13087	BF483993
13088	BF483998
13089	BF484006
13090	BF484009
13091	BF484017
13092	BF484021
13093	BF484028
13094	BF484029
13095	BF484031
13096	BF484041
13097	BF484048
13098	BF484049
13099	BF484052
13100	BF484062
13101	BF484065
13102	BF484078
13103	BF484087
13104	BF484100
13105	BF484106
13106	BF484113
13107	BF484119
13108	BF484125
13109	BF484128
13110	BF484129
13111	BF484133
13112	BF484140
13113	BF484141
13114	BF484142
13115	BF484144
13116	BF484166
13117	BF484176
13118	BF484181
13119	BF484183
13120	BF484212
13121	BF484217
13122	BF484220
13123	BF484232
13124	BF484250
13125	BF484266
13126	BF484268
13127	BF484270
13128	BF484278
13129	BF484320
13130	BF484342
13131	BF484347
13132	BF484354
13133	BF484355
13134	BF484386
13135	BF484398
13136	BF484399
13137	BF484401
13138	BF484412
13139	BF484414
13140	BF484422
13141	BF484437
13142	BF484440
13143	BF484475
13144	BF484494
13145	BF484496
13146	BF484507
13147	BF484523
13148	BF484528
13149	BF484535
13150	BF484536
13151	BF484540
13152	BF484541
13153	BF484560
13154	BF484563
13155	BF484574
13156	BF484585
13157	BF484598
13158	BF484600
13159	BF484604
13160	BF484606
13161	BF484609
13162	BF484611
13163	BF484615
13164	BF484617
13165	BF484620
13166	BF484631
13167	BF484651
13168	BF484656
13169	BF484661
13170	BF484669
13171	BF484672
13172	BF484675
13173	BF484678
13174	BF484686
13175	BF484691
13176	BF484693
13177	BF484701
13178	BF484705
13179	BF484707
13180	BF484726
13181	BF484731
13182	BF484735
13183	BF484739
13184	BF484759
13185	BF484762
13186	BF484764
13187	BF484767
13188	BF484783
13189	BF484790
13190	BF484803
13191	BF484813
13192	BF484815
13193	BF484818
13194	BF484819
13195	BF484828
13196	BF484829
13197	BF484831
13198	BF484835
13199	BF484837
13200	BF484868
13201	BF484874
13202	BF484884
13203	BF484902
13204	BF484905
13205	BF484913
13206	BF484929
13207	BF484941
13208	BF484945
13209	BF484953
13210	BF484960
13211	BF484964
13212	BF484967
13213	BF484968
13214	BF484988
13215	BF484995
13216	BF484998
13217	BF485000
13218	BF485004
13219	BF485011
13220	BF485012
13221	BF485020
13222	BF485021
13223	BF485023
13224	BF485025
13225	BF485029
13226	BF485033
13227	BF485057
13228	BF485062
13229	BF485072
13230	BF485078
13231	BF485102
13232	BF485105
13233	BF485117
13234	BF485118
13235	BF485126
13236	BF485127
13237	BF485144
13238	BF485147
13239	BF485160
13240	BF485168
13241	BF485173
13242	BF485179
13243	BF485180
13244	BF485206
13245	BF485213
13246	BF485214
13247	BF485217
13248	BF485220
13249	BF485229
13250	BF485230
13251	BF485238
13252	BF485253
13253	BF485261
13254	BF485266
13255	BF485273
13256	BF485275
13257	BF485285
13258	BF485292
13259	BF485298
13260	BF485303
13261	BF485305
13262	BF485306
13263	BF485323
13264	BF485327
13265	BF485337
13266	BF485345
13267	BF485346
13268	BF485348
13269	BF485349
13270	BF485351
13271	BF485352
13272	BF485357
13273	BF485380
13274	BF485381
13275	BF485385
13276	BF485396
13277	BF485398
13278	BF485399
13279	BF485402
13280	BF485408
13281	BF485412
13282	BF485415
13283	BF485421
13284	BF485434
13285	BF485440
13286	BF485442
13287	BF485448
13288	BF485452
13289	BF485463
13290	BF485465
13291	BF485469
13292	BF485473
13293	BF485480
13294	BF485482
13295	BF485490
13296	BF485497
13297	BF485498
13298	BF485501
13299	BF485516
13300	BG131
13301	BG262193
13302	BG262210
13303	BG262212
13304	BG262238
13305	BG262240
13306	BG262247
13307	BG262267
13308	BG262272
13309	BG262275
13310	BG262287
13311	BG262290
13312	BG262302
13313	BG262332
13314	BG262340
13315	BG262341
13316	BG262345
13317	BG262375
13318	BG262381
13319	BG262406
13320	BG262410
13321	BG262421
13322	BG262436
13323	BG262440
13324	BG262450
13325	BG262458
13326	BG262463
13327	BG262465
13328	BG262472
13329	BG262494
13330	BG262497
13331	BG262500
13332	BG262527
13333	BG262556
13334	BG262558
13335	BG262560
13336	BG262596
13337	BG262616
13338	BG262632
13339	BG262634
13340	BG262657
13341	BG262664
13342	BG262681
13343	BG262694
13344	BG262700
13345	BG262703
13346	BG262705
13347	BG262713
13348	BG262714
13349	BG262727
13350	BG262733
13351	BG262734
13352	BG262746
13353	BG262748
13354	BG262756
13355	BG262757
13356	BG262769
13357	BG262775
13358	BG262785
13359	BG262791
13360	BG262822
13361	BG262826
13362	BG262836
13363	BG262844
13364	BG262851
13365	BG262864
13366	BG262870
13367	BG262876
13368	BG262882
13369	BG262889
13370	BG262891
13371	BG262893
13372	BG262899
13373	BG262910
13374	BG262914
13375	BG262915
13376	BG262917
13377	BG262923
13378	BG262934
13379	BG262940
13380	BG262945
13381	BG262947
13382	BG262950
13383	BG262956
13384	BG262960
13385	BG262967
13386	BG262975
13387	BG262976
13388	BG262981
13389	BG263006
13390	BG263021
13391	BG263023
13392	BG263028
13393	BG263036
13394	BG263038
13395	BG263047
13396	BG263053
13397	BG263059
13398	BG263064
13399	BG263076
13400	BG263077
13401	BG263080
13402	BG263083
13403	BG263085
13404	BG263090
13405	BG263097
13406	BG263124
13407	BG263145
13408	BG263172
13409	BG263193
13410	BG263204
13411	BG263207
13412	BG263210
13413	BG263213
13414	BG263215
13415	BG263233
13416	BG263237
13417	BG263241
13418	BG263255
13419	BG263263
13420	BG263266
13421	BG263298
13422	BG263301
13423	BG263304
13424	BG263307
13425	BG263330
13426	BG263347
13427	BG263351
13428	BG263358
13429	BG263365
13430	BG263366
13431	BG263371
13432	BG263377
13433	BG263379
13434	BG263385
13435	BG263391
13436	BG263409
13437	BG263411
13438	BG263421
13439	BG263432
13440	BG263447
13441	BG263454
13442	BG263463
13443	BG263483
13444	BG263487
13445	BG263494
13446	BG263495
13447	BG263499
13448	BG263501
13449	BG263504
13450	BG263517
13451	BG263521
13452	BG263528
13453	BG263544
13454	BG263546
13455	BG263549
13456	BG263551
13457	BG263563
13458	BG263566
13459	BG263567
13460	BG263570
13461	BG263571
13462	BG263572
13463	BG263575
13464	BG263579
13465	BG263580
13466	BG263584
13467	BG263585
13468	BG263589
13469	BG263601
13470	BG263624
13471	BG263628
13472	BG263637
13473	BG263640
13474	BG263643
13475	BG263656
13476	BG263658
13477	BG263661
13478	BG263667
13479	BG263672
13480	BG263680
13481	BG263683
13482	BG263695
13483	BG263696
13484	BG263699
13485	BG263703
13486	BG263721
13487	BG263754
13488	BG263762
13489	BG263769
13490	BG263780
13491	BG263786
13492	BG263797
13493	BG263798
13494	BG263803
13495	BG263812
13496	BG263814
13497	BG263829
13498	BG263847
13499	BG263883
13500	BG263884
13501	BG263898
13502	BG263906
13503	BG263922
13504	BG263925
13505	BG263929
13506	BG263949
13507	BG263961
13508	BG263981
13509	BG263991
13510	BG264011
13511	BG264012
13512	BG264051
13513	BG264057
13514	BG264080
13515	BG264097
13516	BG264106
13517	BG273980
13518	BG273983
13519	BG273991
13520	BG273995
13521	BG274011
13522	BG274019
13523	BG274047
13524	BG274110
13525	BG274114
13526	BG274115
13527	BG274118
13528	BG274119
13529	BG274122
13530	BG274124
13531	BG274133
13532	BG274134
13533	BG274135
13534	BG274145
13535	BG274146
13536	BG274156
13537	BG274162
13538	BG274168
13539	BG274183
13540	BG274214
13541	BG274229
13542	BG274247
13543	BG274266
13544	BG274272
13545	BG274274
13546	BG274279
13547	BG274294
13548	BG274300
13549	BG274301
13550	BG274303
13551	BG274304
13552	BG274317
13553	BG274319
13554	BG274329
13555	BG274334
13556	BG274337
13557	BG274339
13558	BG274341
13559	BG274349
13560	BG274365
13561	BG274377
13562	BG274396
13563	BG274398
13564	BG274402
13565	BG274410
13566	BG274414
13567	BG274438
13568	BG274446
13569	BG274466
13570	BG274471
13571	BG274473
13572	BG274479
13573	BG274485
13574	BG274496
13575	BG274508
13576	BG274510
13577	BG274512
13578	BG274514
13579	BG274556
13580	BG274576
13581	BG274577
13582	BG274584
13583	BG274608
13584	BG274625
13585	BG274627
13586	BG274635
13587	BG274643
13588	BG274650
13589	BG274655
13590	BG274662
13591	BG274676
13592	BG274687
13593	BG274700
13594	BG274725
13595	BG274742
13596	BG274790
13597	BG274817
13598	BG274819
13599	BG274841
13600	BG274844
13601	BG274848
13602	BG274851
13603	BG274853
13604	BG274862
13605	BG274868
13606	BG274878
13607	BG274882
13608	BG274887
13609	BG274890
13610	BG274892
13611	BG274898
13612	BG274905
13613	BG274908
13614	BG274911
13615	BG274912
13616	BG274924
13617	BG274929
13618	BG274933
13619	BG274939
13620	BG274942
13621	BG274947
13622	BG274948
13623	BG274953
13624	BG274955
13625	BG274969
13626	BG274976
13627	BG274985
13628	BG274986
13629	BG274989
13630	BG275005
13631	BG275006
13632	BG275007
13633	BG275013
13634	BG275014
13635	BG275030
13636	BG275042
13637	BG275046
13638	BG275051
13639	BG275060
13640	BG275072
13641	BG275074
13642	BG275085
13643	BG275086
13644	BG275087
13645	BG275095
13646	BG275102
13647	BG275104
13648	BG275108
13649	BG275113
13650	BG312559
13651	BG312568
13652	BG312572
13653	BG312576
13654	BG312582
13655	BG312583
13656	BG312585
13657	BG312586
13658	BG312603
13659	BG312607
13660	BG312609
13661	BG312618
13662	BG312633
13663	BG312637
13664	BG312640
13665	BG312648
13666	BG312680
13667	BG312683
13668	BG312685
13669	BG312687
13670	BG312689
13671	BG312690
13672	BG312702
13673	BG312705
13674	BG312706
13675	BG312712
13676	BG312713
13677	BG312718
13678	BG312729
13679	BG312734
13680	BG312743
13681	BG312754
13682	BG312756
13683	BG312758
13684	BG312759
13685	BG312778
13686	BG312780
13687	BG312782
13688	BG312785
13689	BG312802
13690	BG312827
13691	BG312829
13692	BG312832
13693	BG312841
13694	BG313123
13695	BG313126
13696	BG313152
13697	BG313162
13698	BG313163
13699	BG313179
13700	BG313181
13701	BG313203
13702	BG313208
13703	BG313228
13704	BG313229
13705	BG313232
13706	BG313246
13707	BG313248
13708	BG313257
13709	BG313279
13710	BG313281
13711	BG313282
13712	BG313287
13713	BG313288
13714	BG313291
13715	BG313297
13716	BG313298
13717	BG313323
13718	BG313336
13719	BG313338
13720	BG313346
13721	BG313350
13722	BG313353
13723	BG313362
13724	BG313367
13725	BG313371
13726	BG313380
13727	BG313385
13728	BG313394
13729	BG313415
13730	BG313422
13731	BG313433
13732	BG313492
13733	BG313502
13734	BG313503
13735	BG313507
13736	BG313511
13737	BG313529
13738	BG313540
13739	BG313542
13740	BG313553
13741	BG313556
13742	BG313557
13743	BG313558
13744	BG313559
13745	BG313573
13746	BG313582
13747	BG313589
13748	BG313611
13749	BG313633
13750	BG313635
13751	BG313636
13752	BG313644
13753	BG313649
13754	BG313654
13755	BG313656
13756	BG313657
13757	BG313685
13758	BG313693
13759	BG313701
13760	BG313703
13761	BG313707
13762	BG313712
13763	BG313722
13764	BG313725
13765	BG313738
13766	BG313747
13767	BG313761
13768	BG313765
13769	BG313767
13770	BG313769
13771	BG313770
13772	BG313775
13773	BG313790
13774	BG313795
13775	BG313801
13776	BG313802
13777	BG313812
13778	BG313813
13779	BG313851
13780	BG313868
13781	BG313878
13782	BG313916
13783	BG313920
13784	BG313934
13785	BG313949
13786	BG313950
13787	BG313955
13788	BG313972
13789	BG313981
13790	BG314028
13791	BG314031
13792	BG314044
13793	BG314053
13794	BG314054
13795	BG314056
13796	BG314062
13797	BG314065
13798	BG314067
13799	BG314068
13800	BG314071
13801	BG314076
13802	BG314077
13803	BG314086
13804	BG314090
13805	BG314091
13806	BG314098
13807	BG314100
13808	BG314101
13809	BG314105
13810	BG314110
13811	BG314114
13812	BG314115
13813	BG314119
13814	BG314120
13815	BG314122
13816	BG314125
13817	BG314130
13818	BG314133
13819	BG314143
13820	BG314156
13821	BG314157
13822	BG314165
13823	BG314172
13824	BG314183
13825	BG314194
13826	BG314199
13827	BG314205
13828	BG314208
13829	BG314227
13830	BG314230
13831	BG314234
13832	BG314243
13833	BG314248
13834	BG314261
13835	BG314266
13836	BG314270
13837	BG314271
13838	BG314283
13839	BG314293
13840	BG314305
13841	BG314311
13842	BG314320
13843	BG314321
13844	BG314328
13845	BG314331
13846	BG314354
13847	BG314359
13848	BG314367
13849	BG314374
13850	BG314395
13851	BG314402
13852	BG314411
13853	BG314412
13854	BG314422
13855	BG314423
13856	BG314427
13857	BG314430
13858	BG314432
13859	BG314435
13860	BG314441
13861	BG314443
13862	BG314506
13863	BG314507
13864	BG314518
13865	BG314527
13866	BG314532
13867	BG314533
13868	BG314543
13869	BG314548
13870	BG314551
13871	BG314556
13872	BG314558
13873	BG314579
13874	BG314582
13875	BG604397
13876	BG604404
13877	BG604407
13878	BG604419
13879	BG604426
13880	BG604453
13881	BG604469
13882	BG604481
13883	BG604493
13884	BG604501
13885	BG604504
13886	BG604507
13887	BG604514
13888	BG604518
13889	BG604519
13890	BG604530
13891	BG604540
13892	BG604547
13893	BG604566
13894	BG604567
13895	BG604568
13896	BG604572
13897	BG604574
13898	BG604575
13899	BG604577
13900	BG604586
13901	BG604591
13902	BG604593
13903	BG604598
13904	BG604604
13905	BG604620
13906	BG604623
13907	BG604639
13908	BG604641
13909	BG604650
13910	BG604651
13911	BG604652
13912	BG604661
13913	BG604670
13914	BG604678
13915	BG604703
13916	BG604704
13917	BG604708
13918	BG604730
13919	BG604740
13920	BG604744
13921	BG604756
13922	BG604761
13923	BG604763
13924	BG604766
13925	BG604767
13926	BG604768
13927	BG604772
13928	BG604774
13929	BG604776
13930	BG604785
13931	BG604790
13932	BG604804
13933	BG604807
13934	BG604817
13935	BG604819
13936	BG604822
13937	BG604834
13938	BG604847
13939	BG604855
13940	BG604857
13941	BG604859
13942	BG604865
13943	BG604870
13944	BG604876
13945	BG604884
13946	BG604893
13947	BG604910
