63371	Itu Native	BCC502	WB-133	
23173	IULIA	3871	FRA051:6273	IULIA
27699	IWA8610425	36264	NSGC 11163  PI 622042	IWA8610425
27700	IWA8610657	36265	NSGC 11240  PI 622119	IWA8610657
27701	IWA8611052	36266	NSGC 11408  PI 622287	
25125	IWW(85)PMN116	8352	FRA051:2583	
25126	IWW(85)PMN119	8353	FRA051:2584	
25127	IWW(85)PMN154	8355	FRA051:2585	
25128	IWW(85)PMN155	8356	FRA051:2586	
25129	IWW(85)PMN167	8357	FRA051:2587	
25124	IWW(85)PMN22	8348	FRA051:2588	
60701	IXOs9442	33827	VR 8682	33827
48336	JACOB CATS	39375	W 1898  WW-113	
23174	JACOMETTI 49	3888	FRA051:955	JACOMETTI 49
23176	JACUP	3890	FRA051:956	JACUP
63556	Jadar	Jadar	WB-318	
27101	JADE	33883	FRA051:6442	
23177	JADE TOURNEUR	3891	FRA051:2590  JADE	JADE TOURNEUR
16713	JANES	11111	FRA051:4376	
60704	JANETSKIS PROBAT	39446	WW-065	
23180	JANGO	3896	FRA051:2591  TANGO	3896 JANGO
23181	JANO	3897	FRA051:2592	JANO
23182	JAPHET	3901	BLE DIEU  BLE JAPHET  BLE JAUNE PRECOCE  FRA051:2593  JAPHET 21  JAPHET VILMORIN  MANSHOLTS JAPHET  RED MARVEL	JAPHET
24934	JAPHET ALSACE	8013	FRA051:2594	JAPHET ALSACE
23183	JAPHET/PARSEL	3904	FRA051:2596  JASEL	JAPHET/PARSEL
24933	JAPHET PROLIFIC	8012	FRA051:2595	
25224	JARKA	8567	NS-51-24	JARKA
23186	JASON	3911	FRA051:958	JASON
23187	JASZAJI TF	3912	WW-373	3912 JASZAJI TF
16793	JAVELIN	12122	FRA051:4309	
23188	JAWA	3913	FRA051:2597  ST 831	JAWA
25969	JAYPEE	20647	FRA051:9114	JAYPEE
48080	JB ASANO	36308	BR 4738 C 3  WW-160	JBASANO
27716	JB DIEGO	36542	BR 5251 D 35	36542-2011 36542-2012 36542-2013 JB DIEGO
27590	JC 73	36155	PI 351872	JC 73
23189	JEFF	3915	CI 17270  FRA051:6320	JEFF
16501	JEFF	9425	13E51  FRA051:4489	
16547	JENNIFER	9901	FRA051:4517	
23191	JERICO	3919	FRA051:2598	JERICO
23192	JESUITA	3920	FRA051:2599	JESUITA
27522	JHIASEVAVA	36056	PI 230651	JHIASEVAVA
23193	JINAN NO.13	3929	FRA051:2603	JINAN NO.13
23194	JING HONG NO.5	3932	FRA051:2606	JING HONG NO.5
23195	JING HONG NO.7	3934	FRA051:2608	JING HONG NO.7
23196	JINGHUA NO.1	3938	FRA051:2610	JINGHUA NO.1
27468	JO 3	36002	PI 185106	JO 3
23197	JO3021	3941	AUS 23615  NGB 212	JO3021
23198	JO3045	3942	CI 15225  K 48346  WW-374	3942 JO3045
23199	JOEL	3943	548-B  FRA051:2613	JOEL
16714	JOHANNA	11116	FRA051:4377	
23200	JOLEEN	3946	FRA051:6321	JOLEEN
23201	JONES FIFE	3947	CI 4468  FRA051:2614	JONES FIFE
23202	JOSS	3948	CAMBIER 2-14-8  ERGE 2615  FRA051:2615  JOSS CAMBIER  PI 278566	JOSS
23203	JOUKO	3950	AUS 1402	JOUKO
63255	Joy	Joy	WB-008	
23204	JPA	3952	FRA051:2616	
27453	JUAR	35987	K 52944  PI 180010	JUAR
25463	JUBILE DE GEMBLOUX	9041	FRA051:2621	JUBILE DE GEMBLOUX
23206	JUBILEJNA 50	3960	FRA051:2618	JUBILEJNA 50
23205	JUBILEJNAIA 50~HUN	3959	FRA051:2619  SZEGED 3	JUBILEJNAIA 50~HUN
23208	JUBING	3965	FRA051:2622	3965 JUBING
23209	JUFY II	3970	FRA051:959  WW-375	3970 JUFY II
23210	JUGOSLAVIA	3971	NS-2699  YUGOSLAVIA  YUGOSLAVIJA	JUGOSLAVIA
24935	JUILLET BLANC	8014	FRA051:2624	
63559	Jukag gedbori	HOR4697	WB-321	
23211	JULES TEZIER	3973	FRA051:2625	JULES TEZIER
48126	JULIUS	36360	LP 03 1056-1  WW-011	
27478	JUNTA	36012	PI 192074	JUNTA
23213	JUPITER	3977	FRA051:725	
23214	JUSTIN	3978	CI 13462  FRA051:6796	JUSTIN
23215	JYVA	3979	CI 15227  K 44773  K 46569  NGB 348	JYVA
24936	K1	8015	FRA051:2628	
63519	K 10628	BCC1500	WB-281	
63361	K-10628	BCC219	WB-123	
63515	K 10693	BCC1491	WB-277	
63520	K 10877	BCC1503	WB-282	
63517	K 11749	BCC1497	WB-279	
63360	K-14943	BCC218	WB-122	
63507	K 16411	BCC1480	WB-269	
63518	K 17227	BCC1498	WB-280	
23219	K1898-9/L200-6	3991	WW-297	3991 K1898-9/L200-6
27705	K2003-108	36270	PI 639312  PSCHENITCA	K2003-108
27703	K2003-65	36268	PI 639304  PSCHENITCA	K2003-65
27704	K2003-79	36269	PI 639306  PSCHENITCA	K2003-79
27702	K2003-8	36267	PI 639289  PSCHENITSA MYAGKAYA	K2003-8
63513	K 21820	BCC1487	WB-275	
23220	K3	3996	FRA051:2629	K3
63508	K 3222	BCC1481	WB-270	
27532	K427	36066	PI 250236	K427
63510	K 4511	BCC1483	WB-272	
27530	K789	36064	PI 250039	
27531	K876	36065	ICARDA-IG-85633  PI 250048	K876
63506	K 9338	BCC1479	WB-268	
63511	K 9511	BCC1484	WB-273	
27636	KA	36201	PI 481708	KA
27408	KABULI	35942	PI 127093	
23223	KADOR	4009	FRA051:2630  L 162-8	KADOR
63393	Kagbeni 2	BCC759	WB-155	
27853	KALAHARI	37316	NIC 04-4106-b  WW-044	37316-2011 37316-2012 37316-2013 KALAHARI
23224	KALIAKRA	4013	FRA051:961	KALIAKRA
23225	KALIF	4014	FRA051:7923	KALIF
25838	KALKEE	20250	AUS 18574  PI 422405	KALKEE
48110	KALTOP	13717	MH 9513  WW-060	KALTOP
23226	KALYANSONA	4015	FRA051:2631	KALYANSONA
27854	KALYSTAR	37317	MH 07-01	37317-2011 37317-2012 37317-2013 KALYSTAR
27657	KAMMAH	36222	PI 527457	KAMMAH
27656	KAMMAH	36221	PI 527447	KAMMAH
27685	KANGUN 20	36250	K 49276  NSGC 90  PI 572649	KANGUN 20
27167	KANSAS 431-420	34062	FRA051:201	KANSAS 431-420
27450	KARABASAK	35984	AUS 8737  PI 178100	KARABASAK
27695	KARAGANDINSKAYA 70	36260	K 59038  NSGC 5283  PI 592042	KARAGANDINSKAYA 70
23229	KARAMU	4020	FRA051:2632	KARAMU
23230	KARAT	4021	FRA051:6340	KARAT
48168	KARCAGI 1042	39006	WW-087	
23231	KARCAGI 149	4022	FRA051:2634	KARCAGI 149
27739	KARILLON	36669	AO07119	36669-2011 36669-2012 36669-2013 Karillon KARILLON
25880	KARL-92	20334	KANSAS-831374-142	KARL-92
23318	KARLIK 1	4192	FRA051:2635	KARLIK 1
23233	KARMONT	4027	CI 6700	KARMONT
48246	KARMRAAT	39093	K 23608  WW-211	
48229	KARNOBATER FR?HREIFER	39076	KARNOBATER FRUHREIFER  WW-193	
27348	KARUN	35882	CI 2200  CItr 2200  ICARDA-IG-83091  PI 8808	KARUN
23236	KATIA	4035	FRA051:964	KATIA
27463	KAUNDOUHARI	35997	PI 182711	KAUNDOUHARI
27232	KAUZ	34295	FRA051:6502	KAUZ
27508	KAWAIN	36042	PI 203085	KAWAIN
23240	KAWVALE	4050	AUS 2709  AUS 380  FRA051:2638  K 34894  KANSAS No. 2593	KAWVALE
27539	KAZAKHISTANSKAJA 126	36073	AUS 17629  K 41633  PI 262630	KAZAKHISTANSKAJA 126
23244	KECSKEMETI-175-1-61	4057	K 51344	KECSKEMETI-175-1-61
63262	Keeper	Keeper	WB-015	
23241	KE FENG NO.1	4051	FRA051:2639	KE FENG NO.1
23242	KE HAN NO.6	4053	FRA051:2640	KE HAN NO.6
23243	KE HAN NO.8	4055	FRA051:2641	4055 KE HAN NO.8
63440	Kenia	BCC1392	WB-202	
23247	KENOSKA	4061	FRA051:7906	KENOSKA
23248	KENT	4063	CItr 13394  FRA051:6254	KENT
23249	KENTANA YAQUI	4064	K 44451  PI 297004	KENTANA YAQUI
23252	KENYA 350	4067	WW-376	4067 KENYA 350
23253	KENYA 58	4069	FRA051:2642	KENYA 58
27168	KENYA BONGO	34063	FRA051:203	KENYA BONGO
27169	KENYA FAHARI	34064	FRA051:204	KENYA FAHARI
23254	KENYA FARMER	4071	CI 12880  FRA051:2643	KENYA FARMER
27392	KENYA GOVERNOR	35926	K 23548  K 26409  PI 92472	KENYA GOVERNOR
23255	KENYA GRANGE	4074	FRA051:2644	KENYA GRANGE
23256	KENYA HUNTER	4077	FRA051:2645	KENYA HUNTER
27170	KENYA KANGA	34065	FRA051:205	KENYA KANGA
23257	KENYA KUDU	4081	AUS 12634  FRA051:2646  K 45810  PI 323391	KENYA KUDU
23258	KENYA LEOPARD	4084	FRA051:2647  K 46348  PI 323392	KENYA LEOPARD
23259	KENYA MBWEHA	4085	FRA051:967	KENYA MBWEHA
23261	KENYA PAGE	4087	FRA051:2648	KENYA PAGE
23260	KENYA PAKA	4086	FRA051:968	KENYA PAKA
23262	KENYA PLUME	4088	AUS 2731  CI 14335  FRA051:2649  K 46347  PI 307514	KENYA PLUME
23263	KERI	4093	FRA051:2650	KERI
16715	KERVANA	11129	FRA051:4378	
63272	Ketos	Ketos	WB-025	
23264	KHARKOF	4102	AUS 17357  CI 1442  FRA051:2651  K 43070  PI 5641	KHARKOF
23267	KID	4105	BENOIST 6994  FRA051:2652	4105 KID
23270	KING~PRECOCE	4108	FRA051:6387	KING~PRECOCE
23271	KINSMAN	4109	FRA051:5135  TJB 155	KINSMAN
23272	KIRAC 66	4111	AFRC-867  FRA051:970  KERAC-66  KIRAC-66  KIRIC-66  WW-377	4111 KIRAC 66
23273	KIRAND	4112	FRA051:2653	KIRAND
27441	KIRIK	35975	ESKISEHIR-100  PI 172532	KIRIK
25274	KIRKPINAR 79	8736	TURKEY-2103	KIRKPINAR 79
25951	KIRSTEN	20605	FRA051:6377	KIRSTEN
23274	KIRWIN	4113	CI 17275  FRA051:6293	KIRWIN
27592	KISKA 9	36157	PI 351878	KISKA 9
24989	KITCHENER	8079	WW-428	8079 KITCHENER
23276	KITE	4116	FRA051:2654	KITE
27236	KITT	34302	FRA051:6793	KITT
23277	KITTYWAKE	4119	FRA051:4844  KITTY WAKE	KITTYWAKE
27449	KIZILCA	35983	AUS 8733  PI 178094	KIZILCA
23280	KLEIN 32	4124	K 29760  PI 168721	KLEIN 32
26953	KLEIN 33	29979	K 29759	KLEIN 33
23281	KLEIN 66	4125	CI 12091  K 42752	KLEIN 66
23282	KLEIN 75	4126	AUS 4337  CI 12092  K 32761	KLEIN 75
26941	KLEIN ACERO	29959	K 32758  PI 191460	KLEIN ACERO
23283	KLEIN ATLAS	4128	FRA051:2655  K 45314  PI 344459  PI 352060	KLEIN ATLAS
24977	KLEIN CHAMACO	8065	AUS 20035  K 63759	KLEIN CHAMACO
23284	KLEIN CREDITO	4134	K 45789  PI 351621	KLEIN CREDITO
23285	KLEIN GRANADERO	4137	AUS 2760  CI 12084  K 40080  PI 192647	KLEIN GRANADERO
23286	KLEIN IMPACTO	4139	K 51062  PI 344460  PI 352061	KLEIN IMPACTO
23287	KLEIN PETISO	4141	K 41777  PI 206119	KLEIN PETISO
23288	KLEIN PUMA	4142	PI 344461	KLEIN PUMA
23289	KLEIN PUNTAL	4144	PI 344462	KLEIN PUNTAL
23290	KLEIN RENDIDOR	4145	AUS 22263  K 47012  PI 351622	KLEIN RENDIDOR
23291	KLEIN TITAN	4146	CI 12615  K 41772  PI 340714	KLEIN TITAN
27486	KLEINTROU	36020	AUS 2773  K 25648  PI 192471	KLEINTROU
63504	Klepeninskij	BCC1474	WB-266	
27009	KL.ESTRELLA	32649	K 64404	KL.ESTRELLA
48187	KLIMATINSKAJA	39025	W 1900  WW-119	
23292	KLOKA	4149	FRA051:971	
23294	KNAL	4151	FRA051:7907	KNAL
23295	KNOX	4152	AUS 434  CI 12798  K 43074	KNOX
23296	KNOX 62	4153	CI 13701	KNOX 62
23298	KOGA II	4155	FRA051:2664	KOGA II
23299	KOLBEN 3	4157	FRA051:974  WW-378	4157 KOLBEN 3
23300	KOLIBRI	4160	FRA051:2666	KOLIBRI
63409	Kolla	BCC892	WB-171	
27171	KOLUBARA	34068	FRA051:208	KOLUBARA
27546	KOMCHATKA	36080	K 38471  PI 262668	KOMCHATKA
27855	KOMETUS	37318	SCHW 174-98-10b	37318-2011 37318-2012 37318-2013 KOMETUS
23303	KOMPOLTI-169	4164	AUS 15073  K 44995  PI 351624	KOMPOLTI-169
27388	KOMUGI ZAIRAISHU	35922	PI 87115	KOMUGI ZAIRAISHU
23306	KONINI	4170	FRA051:2667	KONINI
26891	KORELI	29814	DI01016	29814-2011 29814-2012 29814-2013 Koreli KORELI
23309	KORMORAN	4177	FRA051:975	KORMORAN
23310	KOSACK	4179	FRA051:6453	KOSACK
27172	KOSAVA	34070	FRA051:210	KOSAVA
27173	KOSE	34071	FRA051:211	KOSE
27174	KOSE MELEZ	34072	FRA051:212	KOSE MELEZ
23313	KOTA	4182	CI 5878	KOTA
23315	KRAKA	4187	FRA051:6388  WW-379	4187 KRAKA
23316	KRAPETZ	4190	FRA051:977	KRAPETZ
27047	KRASNODARSKAYA-99	32916	LUTESCENS-2920-H-160-2	KRASNODARSKAYA-99
23319	KRELOF 2347	4193	FRA051:2668	
23320	KRELOF 3	4194	FRA051:2669	4194 KRELOF 3
23217	KREMENA	3983	FRA051:214	KREMENA
25845	KRICHAUFF	20258	AUS 27203  NSGC 8689  PI 629120	KRICHAUFF
23321	KRISTALL	4195	FRA051:978	KRISTALL
27480	KRUGER	36014	PI 192092	
23322	KRUSE	4199	CI 11524  K 56094	KRUSE
27624	KRUTJA	36189	AUS 15575  PI 422434	KRUTJA
16716	KT3	11140	FRA051:4379	
16717	KTR28	11141	FRA051:4380	
16718	KTR3R-177	11142	FRA051:4381	
16719	KTR4	11143	FRA051:4382	
23323	KUBB	4203	CHUBB (?)  FRA051:2671	KUBB
48206	KUJAWISCHER WEIZEN	39044	WW-144	
27057	KUKRI	32935	AUS 29472	KUKRI
27661	KULE	36226	PI 532266	KULE
23325	KULUNG	4207	WW-483	4207 KULUNG
27340	KUPA	35874	AUS 10465  CI 15195  K 52000	KUPA
48191	KURSAS	39029	K 38408  WW-123	
27678	KUSARY	36243	K 15119  MAC9192-694  PI 565356	KUSARY
27679	KUZGIU BUGDAI	36244	K 35422  KUZGYU BUGDAI  MAC9192-676  PI 565385	KUZGIU BUGDAI
48145	KW 11116-09	38983	KWS JONATAN  WW-015	
63477	Kwassitzer Hanna	BCC1439	WB-239	
63253	KW Capella	KW Capella	WB-006	
63250	KW Cassia	KW Cassia	WB-003	
63251	KW Glacier	KW Glacier	WB-004	
48127	KWS CHAMSIN	36363	LP 779.2.04  WW-018	
48149	KWS CROFT	38987	KWS W187  WW-031	
48125	KWS DACANTO	36359	KW 3344-5-05  WW-009	
48142	KWS FERRUM	38980	KW 3126-5-06  WW-010	
48143	KWS MAGIC	38981	KW 2259-1-06  WW-013	
48144	KWS MILANECO	38982	KW 3876-2-05  WW-014	
27713	KWS PODIUM	36487	CPBT w153	36487-2011 36487-2012 36487-2013 KWS PODIUM
48132	KWS SANTIAGO	36486	CPBT w165  WW-030	
48128	KWS SCIROCCO	36364	LP 509.3.04  WW-017	
48131	KWS WILLOW	36483	KWS w166  WW-034	
63252	KW Tower	KW Tower	WB-005	
27613	KZYL BAS	36178	K 44279  PI 393970	
27576	KZYL BIDAJ	36141	K 39124  PI 340716	KZYL BIDAJ
27601	KZYL SARK	36166	K 39320  PI 372132	KZYL SARK
27105	L268/MARIS BEACON	33887	FRA051:9129	
16720	L31-73	11148	FRA051:4383	
16538	L461	9867	FRA051:3989	
24346	(L7*61)109	6682	FRA051:1202	
23371	LABOR	4303	FRA051:2674	
24937	LABOUILLERE	8016	FRA051:2675	
27175	LABRIEGO	34074	FRA051:217	LABRIEGO
27378	LA CLASE	35912	AUS 7447  AUS 7448  CI 8357  CItr 8357  PI 62363	LA CLASE
16549	LADY	9907	FRA051:4520	
23328	LA FAYETTE	4225	FRA051:2673  LA FAYETTE A9	LA FAYETTE
16910	LAFITE	34412	FRA051:603	
23331	LAFRON	4236	CI 14022	LAFRON
23332	LAGOA VERMELHA	4238	PI 344189	LAGOA VERMELHA
23333	LAKE	4239	FRA051:980	LAKE
63376	Lakhan	BCC533	WB-138	
16873	LAMBIC	13514	FRA051:6144	
23334	LAMED	4240	BLE LAMED  FRA051:2678	LAMED
26369	LAMMAS	24210	WW-380	24210 LAMMAS
23336	LANCE	4245	FRA051:981	LANCE
23337	LANCOTA	4246	FRA051:2679	LANCOTA
26231	LANDRACE	23995	WW-464	23995 LANDRACE
26180	LANDRACE	23944	WW-488	23944 LANDRACE
26143	LANDRACE	23902	WW-454	23902 LANDRACE
26163	LANDRACE	23923	WW-456	23923 LANDRACE
26288	LANDRACE	24056	WW-467	24056 LANDRACE
26213	LANDRACE	23977	WW-462	23977 LANDRACE
26352	LANDRACE	24185	WW-473	24185 LANDRACE
26210	LANDRACE	23974	WW-461	23974 LANDRACE
26150	LANDRACE	23909	WW-455	23909 LANDRACE
26137	LANDRACE	23896	WW-453	23896 LANDRACE
26360	LANDRACE	24193	WW-474	24193 LANDRACE
26351	LANDRACE	24184	WW-472	24184 LANDRACE
26207	LANDRACE	23971	WW-460	23971 LANDRACE
26206	LANDRACE	23970	WW-490	LANDRACE
26132	LANDRACE	23891	WW-452	23891 LANDRACE
26181	LANDRACE	23945	WW-489	23945 LANDRACE
48189	LANDWEIZEN AUS HEIMTAL	39027	WW-121	
48184	LANDWEIZEN AUS HEIMTAL	39022	WW-116	
48179	LANDWEIZEN AUS NEUHAUSEN	39017	WW-107	
48188	LANDWEIZEN AUS VOEHMA II	39026	WW-120	
48117	LANGDON	28794	CItr 13165  LD 372  WW-178	
23338	LANGUEDOC	4248	FRA051:2680	LANGUEDOC
23339	LANOR	4250	FRA051:982	LANOR
23340	LAPORTE	4253	CI 12557	LAPORTE
23343	LARK	4256	FRA051:983	LARK
27477	LARRANAGA	36011	PI 191713	LARRANAGA
16609	LASER	10367	FRA051:4587	
16541	LASSIE	9891	FRA051:3993	
27053	LASTA	32924	NS-7016	LASTA
27331	LAS VEGAS	35865	AUS 464  CI 8417	LAS VEGAS
23344	LATE GLUYAS	4257	CI 8421	LATE GLUYAS
25588	LATER	13437	FRA051:2682	LATER
23345	LATHROP	4259	CI 13457	LATHROP
16721	LAURA	11152	FRA051:4384	
23346	LAUREANO ALVAREZ	4260	K 51061  PI 344465	LAUREANO ALVAREZ
26958	LAUREL	29993	FRA051:219	LAUREL
27735	LAURIER	36657	FD 07164	36657-2011 36657-2012 36657-2013 LAURIER
23347	LAVAL	4261	FRA051:984	4261
23348	LAVAL 19	4262	FRA051:2683	LAVAL 19
16722	LD15-1-9	11153	FRA051:4221	
16723	LD16-35-6-3	11154	FRA051:4222	
16724	LD3M-4-3	11155	FRA051:4223	
16725	LD6	11156	FRA051:4224	
23352	LEAPLAND	4272	CI 11762  K 35834	LEAPLAND
27846	LEAR	37309	NSL ww88	37309-2011 37309-2012 37309-2013 LEAR
27379	LEBARATA	35913	CI 8358  CItr 8358  PI 62364	LEBARATA
23349	LE BEAUCERON	4266	BEAUCERON  FRA051:2684	LE BEAUCERON
23353	LEDA	4273	FRA051:2687	LEDA
23354	LEE	4277	CI 12488  FRA051:2688	LEE
48139	LEEDS	38977	MH 09-28  WW-001	
23356	LEGEND	4279	FRA051:987	LEGEND
16779	LEILA	11853	FRA051:4372	
23357	LELY	4281	CEBECO 106  FRA051:2689	LELY
23358	LENANA	4282	AUS 468  K 45023  PI 290748  PI 324153	LENANA
27565	LENINAKANSKAJA 3	36130	K 41151  LENINAKANSKAYA 3  PI 294952	LENINAKANSKAJA 3
23360	LENNOX	4286	CI 17453	LENNOX
23361	LENTIA	4290	FRA051:989	LENTIA
23362	LEONARDO	4291	FRA051:990	LEONARDO
23363	LEONE	4292	FRA051:6237	LEONE
27213	LEOPOLD	34241	FRA051:6411	LEOPOLD
16726	LE PUY N1	11157	FRA051:4225	
16826	LE PUY N11	12512	FRA051:4471	
16827	LE PUY N12	12513	FRA051:4472	
16727	LE PUY N7	11159	FRA051:4226	
23365	LERA~BREUSTEDT	4294	CI 15208  K 44968  PI 351974	LERA~BREUSTEDT
24938	LE RIGIDE	8017	FRA051:2685	
23367	LERMA ROJO 64	4298	FRA051:2690	LERMA ROJO 64
23350	LE ROI RENE	4269	FRA051:2686	
23368	LESCZYNSKA WEZESNA	4300	WW-381	4300 LESCZYNSKA WEZESNA
23370	LEW	4302	FRA051:991	LEW
23372	LIAO CHUN NO.5	4304	FRA051:2692	LIAO CHUN NO.5
23373	LIAO CHUN NO.6	4306	FRA051:2693  PI 428366	LIAO CHUN NO.6
23374	LIAO CHUN NO.8	4308	FRA051:2694	LIAO CHUN NO.8
23375	LIBELLULA	4309	FRA051:2695	LIBELLULA
23376	LIBERATOR	4311	FRA051:2696	LIBERATOR
63411	Libra	BCC899	WB-173	
27258	LICANKA	34382	FRA051:9132  NS-15-89	LICANKA
48173	LI-CHO Nr. 3	39011	LI-CHO-3  W 774  WW-095	
25353	LIGNEE 9	8863	FRA051:2697	
27259	LILEN	34383	FRA051:9134	LILEN
23378	LILLE DESPREZ	4315	F.D. 530  FD 530  FRA051:2698  LILLE	LILLE DESPREZ
27235	LIMA	34300	FRA051:6790	LIMA
26071	LIMES	22998	CEBECO 981	22998-2011 22998-2012 22998-2013 LIMES
25209	LIMPOPO	8513	WW-435	8513 LIMPOPO
23380	LINDON	4318	FRA051:6292	LINDON
23382	LITA	4322	FRA051:994	LITA
27485	LITANISKT	36019	PI 192383	LITANISKT
48138	LITHIUM	38855	MH 11-15  WW-007	
27419	LITORAL	35953	AUS 19069  PI 141359	LITORAL
23384	LITTLE-JOSS	4328	FRA051:2699	LITTLE-JOSS
16582	LM458-1	10184	FRA051:4035	
16535	LM5-3~NUE	9843	FRA051:5916	
16581	LM575	10181	FRA051:4034	
16600	LM636-4	10294	FRA051:4053	
16580	LM911	10179	FRA051:4033	
23386	LOBO	4330	FRA051:4845	LOBO
23387	LOGAN	4333	FRA051:996	LOGAN
63259	Lomerit	Lomerit	WB-012	
25608	LONA	13470	FD 95016	LONA
26991	LONE	32319	SJ 897177	LONE
23390	LONGBOW	4340	FRA051:6506  TJB 987S	LONGBOW
25874	LONGHORN	20319	PI 552813	LONGHORN
23391	LONTOI	4343	FRA051:2700  WW-382	4343 LONTOI
24939	LOUESME BLANC	8018	FRA051:2702	
23394	LOVASZPATONAI-15	4352	PI 272432	LOVASZPATONAI-15
23395	LOVASZPATONAI 1504	4353	PI 272369	LOVASZPATONAI 1504
23396	LOVASZPATONAI 157	4354	PI 272433	LOVASZPATONAI 157
23397	LOVASZPATONAI 289	4355	PI 272434	LOVASZPATONAI 289
23398	LOVASZPATONAI 388	4356	PI 272435	LOVASZPATONAI 388
23399	LOVASZPATONAI 9	4358	PI 272431	LOVASZPATONAI 9
23402	LOVRIN 23	4366	FRA051:2703	LOVRIN 23
23403	LOVRIN 25	4368	FRA051:2704	LOVRIN 25
23407	LOVRIN 41	4377	FRA051:9135	LOVRIN 41
23409	LUCCIOLA	4381	FRA051:6354	LUCCIOLA
23410	LUCERA	4382	FRA051:998	LUCERA
16621	LUCIOLE	10413	FRA051:4081	
23411	LUCREZIO	4383	FRA051:999	LUCREZIO
25528	LUKE	13152	FRA051:6318	
23413	LULLI	4392	9026  FRA051:726	
23414	LUNA	4393	FRA051:2724	LUNA
23415	LURON	4395	FRA051:2725  LURON BLONDEAU	LURON
27625	LUSHNJA	36190	AUS 15588  PI 422438	LUSHNJA
23417	LUTECE	4400	FRA051:2726  PI 339850	LUTECE
23430	LUTIN	4465	FRA051:2727  L-84-9	LUTIN
48301	LxG #105	39340	WW-181	
48300	LxG #12	39339	WW-180	
48302	LxG #154	39341	WW-182	
23431	LYNX	4467	CPB W5  FRA051:1000	LYNX
27737	LYRIK	36666	DI08019-1	Lyrik LYRIK
23433	M400	4475	FRA051:2730	
23434	M45/66	4477	FRA051:2732  WW-383	4477 M45/66
23435	M708//G25/N163	4482	WW-384	4482 M708//G25/N163
23436	M82-2	4485	FRA051:2735	
27471	MABROOK	36005	AUS 489  K 60183  NGB 7211  PI 185615	MABROOK
63138	MACHA	4487	FRA051:2737	4487 MACHA
63392	Macha Khola 1	BCC745	WB-154	
48205	MACKOVIKO VAHLADKA	39043	WW-143	
23440	MADDEN	4491	FRA051:1001	MADDEN
16728	MADELEINE	11175	FRA051:4227	
16794	MADELON	12125	FRA051:4310	
48199	MADIF 20	39037	K 56721  W 1226  WW-134	
23441	MADIN PATEGA BARBU	4492	FRA051:2738	4492 MADIN PATEGA BARBU
23442	MADO	4494	TRI 5248  WW-103	MADO
27533	MAFUTA	36067	PI 260044	MAFUTA
16729	MAGALI BLONDEAU	11177	FRA051:4228	
23443	MAGALI BLONDEAU	4496	FRA051:2741  MAGALI	MAGALI BLONDEAU
23444	MAGDALENA	4498	FRA051:2742	MAGDALENA
23445	MAGISTER	4500	186  FRA051:2743  MAGISTER-CEBECO	MAGISTER
23446	MAGNET	4502	FRA051:6311	MAGNET
23447	MAGNIF 27 M.G.	4503	FRA051:2744  US(59)52	MAGNIF 27 M.G.
23448	MAGNIFICO	4505	FRA051:1002	MAGNIFICO
23449	MAGNUS	4506	FRA051:8164	MAGNUS
16503	MAGUELONE	9455	FRA051:3938	
27470	MAHON 73	36004	K 34775  PI 185372	MAHON 73
23450	MAHON DEMIAS	4512	FRA051:7836  PI 352015	MAHON DEMIAS
27327	MAHOR	35861	AUS 13179  CI 6873	MAHOR
27529	MAIPOFEN	36063	K 43113  PI 247914	MAIPOFEN
16730	MAISSONNE	11179	FRA051:4229	
23451	MAITRE PIERRE	4514	981  FRA051:2746	MAITRE PIERRE
23452	MAJOR	4517	FRA051:2747	MAJOR
25793	MALACCA	20132	CPB W-22	MALACCA
23454	MALGORZATKA UDYCKA	4525	WW-385	4525 MALGORZATKA UDYCKA
27176	MALIHUE	34081	FRA051:226	MALIHUE
23455	MALOYA	4527	FRA051:727	
27503	MALUTI	36037	PI 199849	MALUTI
16731	MAMIE	11184	FRA051:4209	
23456	MAMMOTH RED	4531	AUS 502  CI 2008	MAMMOTH RED
63248	Manas	Manas	WB-001	
63367	Manchuria Native 1	BCC438	WB-129	
27224	MANDATE	34273	FRA051:6467	MANDATE
23457	MANELLA	4532	FRA051:5136	MANELLA
24824	MANERO	7845	FRA051:2750	MANERO
16604	MANET	10333	FRA051:4058	
23458	MANITAL	4538	FRA051:2751	MANITAL
23459	MANITOBA	4539	FRA051:2752  KANADA-KOMUGI  MANITOBA-D  MARQUIS  MEYRONNE	MANITOBA
23460	MANITOU	4540	AUS 10668  CI 13775  FRA051:6794	MANITOU
63412	Manley	BCC903	WB-174	
63441	Mansholt, zweizeilig	BCC1394	WB-203	
16842	MANTAS	12749	16785-K1  FRA051:4334	
27260	MAQUI	34385	FRA051:9139	MAQUI
23461	MARA	4541	FRA051:2753	MARA
23462	MARATHON	4543	FRA051:4851	MARATHON
27862	MARCELIN	37325	FD 05011	37325-2011 37325-2012 37325-2013 MARCELIN
23463	MARCO-MICHAHELLES	4549	FRA051:1005	MARCO-MICHAHELLES
23466	MARENGO	4558	FRA051:2756	MARENGO
23467	MARFED	4561	CI 11919	MARFED
23468	MARGIN	4564	FRA051:1007	MARGIN
27422	MARIA ESCOBAR	35956	AUS 2954  CI 13151  CItr 13151  K 44441  PI 150604	MARIA ESCOBAR
16577	MARIANNE	10173	FRA051:4545	
